REGIONAL;CODIGO UNIDAD;TIPO;APERTURA;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo muy alto;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo alto;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo medio;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo bajo;Riesgo psicosocial_AÑO 2025_ESTRÉS_Sin riesgo;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Sin riesgo;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Sin riesgo;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo muy alto;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo alto;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo medio;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo bajo;Riesgo psicosocial_AÑO 2023_ESTRÉS_Sin riesgo;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Sin riesgo;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Sin riesgo;Evaluación del desempeño_AÑO 2025_OBJETIVO;Evaluación del desempeño_AÑO 2025_COMPETENCIA;Evaluación del desempeño_AÑO 2025_RESULTADO;Evaluación del desempeño_AÑO 2025_INTERPRETACION;Evaluación del desempeño_AÑO 2024_OBJETIVO;Evaluación del desempeño_AÑO 2024_COMPETENCIA;Evaluación del desempeño_AÑO 2024_RESULTADO;Evaluación del desempeño_AÑO 2024_INTERPRETACION;Evaluación del desempeño_AÑO 2023_OBJETIVO;Evaluación del desempeño_AÑO 2023_COMPETENCIA;Evaluación del desempeño_AÑO 2023_RESULTADO;Evaluación del desempeño_AÑO 2023_INTERPRETACION;Evaluación del desempeño_AÑO 2022_OBJETIVO;Evaluación del desempeño_AÑO 2022_COMPETENCIA;Evaluación del desempeño_AÑO 2022_RESULTADO;Evaluación del desempeño_AÑO 2022_INTERPRETACION;Evaluación del desempeño_AÑO 2021_OBJETIVO;Evaluación del desempeño_AÑO 2021_COMPETENCIA;Evaluación del desempeño_AÑO 2021_RESULTADO;Evaluación del desempeño_AÑO 2021_INTERPRETACION;Evaluación del desempeño_AÑO 2020_OBJETIVO;Evaluación del desempeño_AÑO 2020_COMPETENCIA;Evaluación del desempeño_AÑO 2020_RESULTADO;Evaluación del desempeño_AÑO 2020_INTERPRETACION;Engagement_AÑO 2025_AMBIENTE LABORAL;Engagement_AÑO 2025_COMPROMISO;Engagement_AÑO 2025_INTERPRETACION
VALLE DEL CAUCA;A4113101    ;PDA;40026;0,25;0,25;0,25;0,125;0,125;0,125;0,1875;0,125;0,375;0,1875;0,125;0,1875;0,1875;0,25;0,25;0,266666667;0,133333333;0,133333333;0,266666667;0,2;0;0,133333333;0,333333333;0,4;0,133333333;0,066666667;0,266666667;0,133333333;0,133333333;0,4;0,835696667;0,87952381;0,84884481;Alto;0,644241176;0,777287582;0,692139412;Medio;0,798666667;0,801333333;0,802793333;Alto;0,806054688;0,815375;0,808850781;Alto;0,791428571;0,831618481;0,811523526;Alto;0,866;0,885925926;0,875962963;Alto;0,85;0,8515625;Alto
VALLE DEL CAUCA;A411391     ;PDA;40725;0,3125;0,1875;0,1875;0,125;0,1875;0,375;0,3125;0,25;0;0,0625;0,1875;0,25;0,25;0,125;0,1875;0,3125;0,25;0;0,1875;0,25;0,1875;0,0625;0,1875;0,25;0,3125;0,0625;0,25;0,0625;0,1875;0,4375;0,83203;0,923333333;0,859421;Alto;0,60675;0,836111111;0,67559375;Medio;0,6469375;0,82475;0,7040375;Medio;0,852321429;0,883857143;0,861782143;Alto;0,636153846;0,883333333;0,75974359;Alto;0,886666667;0,882962963;0,884814815;Alto;0,742857143;0,791666667;Medio
VALLE DEL CAUCA;A411392     ;PDA;43284;0,416666667;0,166666667;0,333333333;0,083333333;0;0,333333333;0,416666667;0,166666667;0,083333333;0;0,083333333;0,25;0,333333333;0,083333333;0,25;0,454545455;0,181818182;0,181818182;0;0,181818182;0,181818182;0,272727273;0,090909091;0,272727273;0,181818182;0;0,181818182;0,272727273;0,272727273;0,272727273;0,813153846;0,809230769;0,811976923;Alto;0,686923077;0,798183761;0,721676923;Medio;0,556538462;0,791846154;0,626261538;Medio;0,634883333;0,796666667;0,683418333;Medio;0,826923077;0,849786325;0,838354701;Alto;0,892857143;0,920535714;0,906696429;Muy alto;0,745486111;0,756944444;Medio
VALLE DEL CAUCA;A41128      ;Agencia;39600;0,1;0,1;0,3;0,4;0,1;0,1;0,2;0,2;0,2;0,3;0,1;0,1;0,1;0,1;0,6;0,421052632;0,157894737;0,157894737;0,105263158;0,157894737;0,052631579;0,368421053;0,210526316;0,157894737;0,210526316;0,052631579;0,157894737;0,421052632;0,105263158;0,263157895;0,841172667;0,914952381;0,863306581;Alto;0,63605;0,865711806;0,7140225;Medio;0,824;0,894;0,848661538;Alto;0,6962125;0,933375;0,76736125;Alto;0,837647059;0,963888889;0,900767974;Muy alto;0,872352941;0,922140523;0,897246732;Alto;0,926041667;0,913194444;Alto
VALLE DEL CAUCA;A4113111    ;Agencia;42268;0,538461538;0,153846154;0,153846154;0,076923077;0,076923077;0,461538462;0,307692308;0,076923077;0;0,153846154;0,153846154;0,538461538;0,076923077;0,076923077;0,153846154;0,266666667;0;0,4;0,2;0,133333333;0,2;0,266666667;0,333333333;0,133333333;0,066666667;0,066666667;0,266666667;0,2;0,266666667;0,2;0,7701525;0,804910714;0,780579964;Alto;0,55475;0,9;0,66440625;Medio;0,725461538;0,875076923;0,771161538;Alto;0,742175;0,9156;0,7942025;Alto;0,8575;0,826388889;0,841944444;Alto;0,909375;0,903697917;0,906536458;Muy alto;0,781770833;0,760416667;Medio
VALLE DEL CAUCA;A41131      ;Agencia;40756;0,3125;0,1875;0,125;0,3125;0,0625;0,1875;0,1875;0,375;0,0625;0,1875;0,125;0,5625;0,125;0,125;0,0625;0,157894737;0,368421053;0,157894737;0,210526316;0,105263158;0,105263158;0,105263158;0,263157895;0,105263158;0,421052632;0,157894737;0,157894737;0,157894737;0,315789474;0,210526316;0,829731176;0,898739496;0,850433672;Alto;0,710941176;0,887418301;0,767411765;Alto;0,664529412;0,835882353;0,715694118;Medio;0,586345833;0,800555556;0,65060875;Medio;0,777894737;0,780336257;0,779115497;Alto;0,8155;0,884375;0,8499375;Alto;0,823333333;0,858333333;Medio
VALLE DEL CAUCA;A41133      ;Agencia;42326;0,117647059;0,235294118;0;0,058823529;0,588235294;0,176470588;0,176470588;0,117647059;0;0,529411765;0,058823529;0,117647059;0,235294118;0,235294118;0,352941176;0,142857143;0,071428571;0,285714286;0,142857143;0,357142857;0,071428571;0,285714286;0,142857143;0,142857143;0,357142857;0;0,071428571;0,285714286;0,214285714;0,428571429;0,82428381;0,929795918;0,855937442;Alto;0,8042675;0,938611111;0,84677725;Alto;0,769278824;0,888;0,808495176;Alto;0,817928571;0,847571429;0,826821429;Alto;0,860666667;0,824166667;0,842416667;Alto;0,907058824;0,894444444;0,900751634;Muy alto;0,928125;0,919270833;Alto
VALLE DEL CAUCA;a411312     ;Agencia;45000;0,3125;0,1875;0,0625;0,0625;0,375;0;0,375;0,25;0,1875;0,1875;0,1875;0,1875;0,3125;0,125;0,1875;;;;;;;;;;;;;;;;0,799897368;0,871578947;0,821401842;Alto;0,5803125;0,83828125;0,6602375;Medio;0,838734286;0,939285714;0,869585429;Alto;0,783414286;0,881714286;0,812904286;Alto;0;0;0;Muy bajo;0;0;0;Muy bajo;0,842948718;0,846153846;Medio
VALLE DEL CAUCA;A41134      ;Agencia;40817;0,307692308;0,230769231;0,153846154;0,076923077;0,230769231;0,076923077;0,461538462;0,230769231;0,076923077;0,153846154;0,076923077;0,153846154;0,230769231;0,230769231;0,307692308;0,227272727;0,181818182;0,136363636;0,090909091;0,363636364;0,318181818;0,181818182;0,045454545;0,136363636;0,318181818;0,045454545;0,318181818;0,136363636;0,136363636;0,363636364;0,801562857;0,835102041;0,811624612;Alto;0,643052632;0,813815789;0,6959;Medio;0,619734118;0,890588235;0,699672706;Medio;0,670423684;0,848421053;0,723822895;Medio;0,854285714;0,90515873;0,879722222;Alto;0,893;0,874652778;0,883826389;Alto;0,92127193;0,936403509;Alto
VALLE DEL CAUCA;A41135      ;Agencia;42373;0,133333333;0,2;0;0,333333333;0,333333333;0,466666667;0,266666667;0,133333333;0,133333333;0;0,133333333;0,133333333;0,266666667;0,2;0,266666667;0,071428571;0,214285714;0,142857143;0,214285714;0,357142857;0;0,357142857;0;0,214285714;0,428571429;0,071428571;0,071428571;0,142857143;0,285714286;0,428571429;0,759117647;0,792589286;0,763481161;Alto;0,643947368;0,794152047;0,689705263;Medio;0,606875;0,77925;0,65898125;Medio;0,754821429;0,785428571;0,764003571;Alto;0,797777778;0,801234568;0,799506173;Alto;0,861111111;0,870910494;0,866010802;Alto;0,800245098;0,81372549;Medio
VALLE DEL CAUCA;A41136      ;Agencia;40848;0,25;0,1;0,15;0,3;0,2;0,2;0,05;0,05;0,2;0,5;0,15;0,25;0,15;0,1;0,35;0,263157895;0,157894737;0,105263158;0,105263158;0,368421053;0,105263158;0,210526316;0,105263158;0,263157895;0,315789474;0,105263158;0,210526316;0,105263158;0,210526316;0,368421053;0,795143043;0,883229814;0,821569075;Alto;0,760217391;0,818115942;0,778691304;Alto;0,653023182;0,811272727;0,704807136;Medio;0,627175;0,808333333;0,6815225;Medio;0,705;0,816736111;0,760868056;Alto;0,824705882;0,799428105;0,812066993;Alto;0,903598485;0,928030303;Alto
VALLE DEL CAUCA;A41137      ;Agencia;42653;0,266666667;0,266666667;0;0,4;0,066666667;0,066666667;0,266666667;0,2;0,266666667;0,2;0,066666667;0,2;0,2;0,333333333;0,2;0,210526316;0,210526316;0,210526316;0,105263158;0,263157895;0,210526316;0,052631579;0,157894737;0,526315789;0,052631579;0;0,105263158;0,421052632;0,263157895;0,210526316;0,8434725;0,843214286;0,843395036;Alto;0,511642857;0,859722222;0,622985714;Medio;0,615653636;0,918545455;0,705759364;Medio;0,587234722;0,871777778;0,672597639;Medio;0,883684211;0,900950292;0,892317251;Alto;0,854;0,889361111;0,871680556;Alto;0,853869048;0,854166667;Alto
VALLE DEL CAUCA;A411331     ;Agencia;43605;0,166666667;0,333333333;0,166666667;0,083333333;0,25;0;0,083333333;0,083333333;0,416666667;0,416666667;0,083333333;0,166666667;0,083333333;0,166666667;0,5;0,157894737;0,421052632;0,105263158;0,157894737;0,157894737;0;0,105263158;0,105263158;0,368421053;0,421052632;0,105263158;0,105263158;0,421052632;0,105263158;0,263157895;0,85825;0,97452381;0,893132143;Alto;0,877266667;0,984814815;0,909593333;Muy alto;0,915230769;0,987692308;0,9372;Muy alto;0,607072917;0,885666667;0,690651042;Medio;0,662857143;0,778869048;0,720863095;Medio;0,718333333;0,766975309;0,742654321;Medio;0,944871795;0,942307692;Alto
VALLE DEL CAUCA;A41138      ;Agencia;39266;0,333333333;0,111111111;0,111111111;0,166666667;0,277777778;0,111111111;0,166666667;0,111111111;0,555555556;0,055555556;0,055555556;0,055555556;0,222222222;0,222222222;0,444444444;0,260869565;0,130434783;0,173913043;0,260869565;0,173913043;0;0,217391304;0,347826087;0,304347826;0,130434783;0;0,173913043;0,260869565;0,173913043;0,391304348;0,806525238;0,946462585;0,848506442;Alto;0,59305;0,814375;0,66516;Medio;0,5287;0,8429;0,62358;Medio;0,717607955;0,819909091;0,748298295;Medio;0,832727273;0,823944805;0,828336039;Alto;0,935238095;0,921230159;0,928234127;Muy alto;0,936342593;0,956018519;Alto
VALLE DEL CAUCA;A411381     ;Agencia;40269;0,333333333;0,4;0;0,066666667;0,2;0,266666667;0,333333333;0,266666667;0,066666667;0,066666667;0,066666667;0,133333333;0,2;0,266666667;0,333333333;0,25;0,1875;0,1875;0,25;0,125;0,1875;0,1875;0,1875;0,25;0,1875;0;0,0625;0,375;0,0625;0,5;0,832;0,864201681;0,841660504;Alto;0,699125;0,8765625;0,757225;Alto;0,839666667;0,926133333;0,86654;Alto;0,884305556;0,885555556;0,884680556;Alto;0,915714286;0,920535714;0,918125;Muy alto;0,940714286;0,933134921;0,936924603;Muy alto;0,755;0,791666667;Medio
VALLE DEL CAUCA;A41139      ;Agencia;40057;0,263157895;0,157894737;0,105263158;0,210526316;0,263157895;0,210526316;0,263157895;0,210526316;0,157894737;0,157894737;0,052631579;0,157894737;0,263157895;0,263157895;0,263157895;0,260869565;0,260869565;0,260869565;0,130434783;0,086956522;0,086956522;0,260869565;0,217391304;0,304347826;0,130434783;0;0,217391304;0,173913043;0,217391304;0,391304348;0,792735455;0,838766234;0,806544688;Alto;0,640045455;0,81344697;0,697027273;Medio;0,614380952;0,879047619;0,699580952;Medio;0,58218375;0,853;0,663428625;Medio;0,619807692;0,706570513;0,663189103;Medio;0,970416667;0,961400463;0,965908565;Muy alto;0,883101852;0,87962963;Alto
VALLE DEL CAUCA;A411310     ;Agencia;40603;0,277777778;0,055555556;0,222222222;0,222222222;0,222222222;0,111111111;0,277777778;0,055555556;0,333333333;0,222222222;0,055555556;0,111111111;0,166666667;0,111111111;0,555555556;0,166666667;0;0,291666667;0,291666667;0,25;0,125;0,083333333;0,208333333;0,291666667;0,291666667;0,041666667;0;0,208333333;0,125;0,625;0,826578947;0,78481203;0,814048872;Alto;0,5586;0,795763889;0,636365;Medio;0,48493625;0,806875;0,581286625;Bajo;0,740916304;0,788434783;0,755171848;Alto;0,702916667;0,934606481;0,818761574;Alto;0,747272727;0,730176768;0,738724747;Medio;0,814583333;0,8125;Medio
VALLE DEL CAUCA;A411311     ;Agencia;42417;0,363636364;0,227272727;0,181818182;0,181818182;0,045454545;0,181818182;0,227272727;0,318181818;0,090909091;0,181818182;0,136363636;0,090909091;0,318181818;0,136363636;0,318181818;0,3;0,25;0,2;0,1;0,15;0,1;0,35;0,15;0,35;0,05;0;0,05;0,2;0,1;0,65;0,810528261;0,88552795;0,833028168;Alto;0,651818182;0,816098485;0,703940909;Medio;0,6325;0,837142857;0,695421429;Medio;0,572910526;0,808842105;0,64369;Medio;0,8005;0,826875;0,8136875;Alto;0,721052632;0,760745614;0,740899123;Medio;0,881818182;0,892045455;Alto
